,time,cycles,position,friction,load,trigger
0,1.3352319444444445,1000.0,40.15737405,353.22468669415997,2981.70900434228,0.001312651
1,1.3352333333333333,1000.0,40.56155030000001,352.96646013832,2982.35285488124,0.004221082
2,1.3352347222222223,1000.0,40.97542678000001,352.8373468604,2982.67478015072,0.000343174
3,1.3352361111111113,1000.0,41.356969160000006,353.25696501363996,2982.67478015072,-0.001272621
4,1.3352374999999999,1000.0,41.780545870000005,354.03164468116,2985.25018230656,-0.004181052
5,1.3352388888888889,1000.0,42.19765576,355.19366418244,2987.8255844624,0.000989492
6,1.3352402777777777,1000.0,42.58566496,356.51707528111996,2993.94216458252,0.002282128
7,1.3352416666666667,1000.0,43.00277485,357.6790947824,3000.38066997212,0.006160036
8,1.3352430555555554,1000.0,43.37461700000001,358.67972268628,3006.49725009224,2.0015000000000018e-05
9,1.3352444444444445,1000.0,43.79172689000001,359.38984571483996,3010.03842805652,-0.001918939
10,1.3352458333333335,1000.0,44.182969500000006,360.0999687434,3016.47693344612,-0.005150529
11,1.3352472222222223,1000.0,44.561278470000005,360.19680370184,3016.7988587156,0.0006663330000000001
12,1.3352486111111113,1000.0,44.978388360000004,360.26136034079997,3018.408485063,0.0035747640000000002
13,1.3352499999999998,1000.0,45.35346392,359.80946386808,3017.76463452404,-0.0006263029999999999
14,1.3352513888888888,1000.0,45.76410699,359.74490722912,3020.34003667988,-0.0006263029999999999
15,1.3352527777777778,1000.0,46.12301550000001,359.06706252004,3020.66196194936,-0.003534734
16,1.3352541666666666,1000.0,46.51749152000001,358.29238285251995,3019.05233560196,0.000343174
17,1.3352555555555556,1000.0,46.928134590000006,357.6790947824,3018.08655979352,0.001312651
18,1.3352569444444444,1000.0,47.293509920000005,357.45314654604,3018.73041033248,0.0048674
19,1.3352583333333334,1000.0,47.713853220000004,357.74365142135997,3018.408485063,2.0015000000000018e-05
20,1.3352597222222222,1000.0,48.08569537,358.38921781095996,3013.25768075132,-0.001272621
21,1.335261111111111,1000.0,48.41226978,358.77655764471996,3021.94966302728,-0.00482737
22,1.3352625,1000.0,48.83907990000001,358.90567092263996,3021.30581248832,0.000989492
23,1.3352638888888888,1000.0,49.18182136000001,358.8088359642,3021.30581248832,0.002605287
24,1.3352652777777778,1000.0,49.56659715000001,358.87339260315997,3022.59351356624,0.005190559
25,1.3352666666666666,1000.0,49.931972480000006,358.90567092263996,3021.94966302728,-0.000303144
26,1.3352680555555556,1000.0,50.277947350000005,359.19617579796,3023.2373641052,-0.002242098
27,1.3352694444444446,1000.0,50.701524060000004,359.35756739536,3022.27158829676,0.0006663330000000001
28,1.3352708333333334,1000.0,50.99253096,359.6157939512,3023.55928937468,0.001312651
29,1.3352722222222222,1000.0,51.33527242,359.64807227067996,3022.91543883572,0.003251605
30,1.335273611111111,1000.0,51.68448070000001,359.38984571483996,3024.52506518312,0.000343174
31,1.335275,1000.0,52.08219013000001,358.64744436679996,3022.91543883572,-0.000949462
32,1.3352763888888888,1000.0,52.43139841000001,357.77592974083996,3022.59351356624,-0.004504211
33,1.3352777777777778,1000.0,52.803240560000006,357.03352839279995,3023.2373641052,0.000989492
34,1.3352791666666668,1000.0,53.113647920000005,356.64618855903996,3022.91543883572,0.002282128
35,1.3352805555555556,1000.0,53.495190300000004,356.45251864216,3023.2373641052,0.005836877
36,1.3352819444444446,1000.0,53.824998120000004,356.710745198,3024.20313991364,2.0015000000000018e-05
37,1.3352833333333334,1000.0,54.19360686,356.61391023955997,3024.20313991364,-0.001918939
38,1.3352847222222222,1000.0,54.52988150000001,356.45251864216,3024.20313991364,-0.004504211
39,1.335286111111111,1000.0,54.87585637000001,356.0651788084,3025.16891572208,-0.0006263029999999999
40,1.3352875,1000.0,55.18949714000001,354.67721107076,3022.27158829676,0.003251605
41,1.335288888888889,1000.0,55.52900519000001,353.19240837468,3020.98388721884,0.000343174
42,1.3352902777777778,1000.0,55.858813010000006,351.90127559548,3018.08655979352,-0.0006263029999999999
43,1.3352916666666668,1000.0,56.214488110000005,351.28798752536,3015.51115763768,-0.003211575
44,1.3352930555555556,1000.0,56.502261600000004,350.51330785784,3019.05233560196,0.0006663330000000001
45,1.3352944444444446,1000.0,56.8256026,349.7709065098,3010.3603533259998,0.001958969
46,1.3352958333333331,1000.0,57.17804429000001,349.35128835655996,3008.7507269786,0.005190559
47,1.3352972222222221,1000.0,57.47875142000001,349.51267995396,3008.7507269786,-0.000303144
48,1.3352986111111111,1000.0,57.79562560000001,349.38356667604,3010.03842805652,-0.00159578
49,1.3353,1000.0,58.09956614000001,348.83483524487997,3009.39457751756,-0.005473688
50,1.335301388888889,1000.0,58.40674009000001,348.06015557736,3008.7507269786,0.001312651
51,1.3353027777777777,1000.0,58.720380860000006,346.99497103451995,3005.85339955328,0.002928446
52,1.3353041666666667,1000.0,59.008154350000005,346.44623960335997,3004.24377320588,0.0006663330000000001
53,1.3353055555555557,1000.0,59.321795120000004,346.5430745618,3002.95607212796,-0.0006263029999999999
54,1.3353069444444443,1000.0,59.625735660000004,347.15636263192,3003.9218479364,-0.003211575
55,1.3353083333333333,1000.0,59.89410869000001,347.5114241462,3004.24377320588,0.0006663330000000001
56,1.335309722222222,1000.0,60.24655038000001,347.76965070204,3007.46302590068,0.001312651
57,1.3353111111111111,1000.0,60.52785705000001,347.57598078515997,3009.07265224808,0.0048674
58,1.3353125,1000.0,60.86413169000001,346.63990952024,3009.07265224808,2.0015000000000018e-05
59,1.335313888888889,1000.0,61.11633767000001,347.027249354,3012.29190494288,-0.001272621
